candidate_id,current_title,ai_skill_count,nontech_title,career_titles
CAND_0013956,Accountant,10,yes,Accountant | Operations Manager | Operations Manager
CAND_0013970,Graphic Designer,9,yes,Graphic Designer
CAND_0013982,Graphic Designer,7,yes,Graphic Designer | Marketing Manager | Civil Engineer
CAND_0014126,Content Writer,6,yes,Content Writer | Sales Executive | Graphic Designer | Marketing Manager
CAND_0014205,Sales Executive,7,yes,Sales Executive | Marketing Manager | Project Manager
CAND_0014242,Mechanical Engineer,8,no,Mechanical Engineer | Mechanical Engineer | Accountant | Sales Executive
CAND_0014350,Content Writer,8,yes,Content Writer | Accountant | Business Analyst
CAND_0014357,Accountant,6,yes,Accountant
CAND_0014360,Customer Support,9,yes,Customer Support | Mechanical Engineer | Marketing Manager
CAND_0014369,Customer Support,6,yes,Customer Support | Project Manager | Project Manager | Project Manager
CAND_0014379,Customer Support,7,yes,Customer Support
CAND_0014385,Operations Manager,6,yes,Operations Manager | Mechanical Engineer
CAND_0014392,Content Writer,10,yes,Content Writer | Project Manager
CAND_0014439,Civil Engineer,7,no,Civil Engineer
CAND_0014449,Project Manager,10,yes,Project Manager
CAND_0014451,Project Manager,6,yes,Project Manager
CAND_0014494,Graphic Designer,8,yes,Graphic Designer | Accountant | Business Analyst
CAND_0014527,Business Analyst,8,no,Business Analyst | Customer Support | Marketing Manager | Marketing Manager
CAND_0014571,Business Analyst,6,no,Business Analyst | Civil Engineer
CAND_0014631,Customer Support,10,yes,Customer Support | Customer Support | Business Analyst
CAND_0014785,Graphic Designer,7,yes,Graphic Designer | Marketing Manager | Graphic Designer | Business Analyst
CAND_0014786,Sales Executive,6,yes,Sales Executive
CAND_0014920,Graphic Designer,6,yes,Graphic Designer | Mechanical Engineer
CAND_0014932,Graphic Designer,9,yes,Graphic Designer | Project Manager
CAND_0014948,Business Analyst,8,no,Business Analyst | Sales Executive | Project Manager
CAND_0015003,Graphic Designer,10,yes,Graphic Designer | Accountant
CAND_0015026,Business Analyst,7,no,Business Analyst
CAND_0015029,Marketing Manager,6,yes,Marketing Manager | Operations Manager
CAND_0015051,Marketing Manager,10,yes,Marketing Manager
CAND_0015056,Marketing Manager,8,yes,Marketing Manager | Business Analyst | Civil Engineer | Sales Executive
CAND_0015066,Graphic Designer,8,yes,Graphic Designer | Mechanical Engineer | Civil Engineer | HR Manager
CAND_0015069,Graphic Designer,10,yes,Graphic Designer
CAND_0015099,Project Manager,6,yes,Project Manager | Mechanical Engineer | Customer Support | Customer Support
CAND_0015108,Civil Engineer,6,no,Civil Engineer
CAND_0015133,Civil Engineer,7,no,Civil Engineer | Marketing Manager
CAND_0015157,Accountant,10,yes,Accountant | Graphic Designer | Civil Engineer
CAND_0015188,Graphic Designer,10,yes,Graphic Designer
CAND_0015195,Customer Support,8,yes,Customer Support
CAND_0015207,Sales Executive,7,yes,Sales Executive | Business Analyst | Marketing Manager | Sales Executive
CAND_0015218,Civil Engineer,7,no,Civil Engineer
CAND_0015223,Content Writer,7,yes,Content Writer
CAND_0015246,Operations Manager,8,yes,Operations Manager | Sales Executive | Operations Manager | Business Analyst
CAND_0015255,Graphic Designer,10,yes,Graphic Designer
CAND_0015293,Marketing Manager,7,yes,Marketing Manager | Marketing Manager | Content Writer
CAND_0015298,Customer Support,9,yes,Customer Support | Graphic Designer
CAND_0015320,Content Writer,8,yes,Content Writer | Accountant
CAND_0015328,Customer Support,8,yes,Customer Support | Project Manager | Mechanical Engineer | Project Manager
CAND_0015367,Civil Engineer,8,no,Civil Engineer
CAND_0015454,Graphic Designer,8,yes,Graphic Designer | Accountant | Customer Support
CAND_0015485,Marketing Manager,7,yes,Marketing Manager | Business Analyst
CAND_0015568,Operations Manager,6,yes,Operations Manager | Customer Support | HR Manager
CAND_0015674,Content Writer,7,yes,Content Writer | Operations Manager | Mechanical Engineer | Mechanical Engineer
CAND_0015708,Accountant,5,yes,Accountant | Project Manager | Sales Executive | Operations Manager
CAND_0015726,Project Manager,8,yes,Project Manager | Operations Manager | Content Writer
CAND_0015760,AI Research Engineer,5,no,AI Research Engineer | Computer Vision Engineer
CAND_0015767,Marketing Manager,6,yes,Marketing Manager | Customer Support | Sales Executive
CAND_0015768,Content Writer,6,yes,Content Writer
CAND_0015789,Graphic Designer,10,yes,Graphic Designer | Content Writer | Business Analyst | HR Manager
CAND_0015793,Content Writer,10,yes,Content Writer | Graphic Designer | HR Manager | Project Manager
CAND_0015794,Operations Manager,7,yes,Operations Manager | Mechanical Engineer
CAND_0015823,Civil Engineer,10,no,Civil Engineer | Sales Executive
CAND_0015912,Graphic Designer,10,yes,Graphic Designer | Marketing Manager | Accountant
CAND_0015940,Operations Manager,7,yes,Operations Manager | Project Manager | Marketing Manager | Content Writer
CAND_0016043,Sales Executive,5,yes,Sales Executive
CAND_0016050,Marketing Manager,7,yes,Marketing Manager
CAND_0016103,Marketing Manager,7,yes,Marketing Manager | HR Manager | Sales Executive
CAND_0016136,Mechanical Engineer,9,no,Mechanical Engineer | Accountant | Customer Support
CAND_0016168,Graphic Designer,10,yes,Graphic Designer | Project Manager
CAND_0016178,Sales Executive,10,yes,Sales Executive
CAND_0016193,Marketing Manager,7,yes,Marketing Manager | Customer Support
CAND_0016197,Operations Manager,8,yes,Operations Manager | HR Manager
CAND_0016213,Graphic Designer,9,yes,Graphic Designer | Customer Support | Mechanical Engineer | Graphic Designer
CAND_0016254,Marketing Manager,9,yes,Marketing Manager | Mechanical Engineer | Marketing Manager
CAND_0016303,Marketing Manager,10,yes,Marketing Manager | Content Writer | Content Writer | Content Writer
CAND_0016369,Mechanical Engineer,11,no,Mechanical Engineer | Accountant | Operations Manager | Project Manager
CAND_0016400,Business Analyst,6,no,Business Analyst | Project Manager
CAND_0016424,HR Manager,11,yes,HR Manager | Graphic Designer | Project Manager | HR Manager
CAND_0016433,Mechanical Engineer,8,no,Mechanical Engineer | Marketing Manager | Business Analyst
CAND_0016455,Mechanical Engineer,7,no,Mechanical Engineer
CAND_0016473,Project Manager,10,yes,Project Manager | Project Manager | Civil Engineer | HR Manager
CAND_0016524,Accountant,8,yes,Accountant | Mechanical Engineer
CAND_0016539,HR Manager,6,yes,HR Manager | Operations Manager | Mechanical Engineer | Business Analyst
CAND_0016553,Content Writer,8,yes,Content Writer | Graphic Designer
CAND_0016624,Accountant,9,yes,Accountant
CAND_0016640,Content Writer,10,yes,Content Writer | Accountant | Sales Executive | Marketing Manager
CAND_0016646,Senior Data Engineer,4,no,Senior Data Engineer
CAND_0016663,Customer Support,8,yes,Customer Support | Mechanical Engineer
CAND_0016753,Customer Support,9,yes,Customer Support
CAND_0016788,Graphic Designer,9,yes,Graphic Designer
CAND_0016918,Accountant,6,yes,Accountant
CAND_0016957,Operations Manager,7,yes,Operations Manager | Mechanical Engineer | Graphic Designer | Project Manager
CAND_0016976,Civil Engineer,5,no,Civil Engineer | Project Manager | Business Analyst
CAND_0017012,Customer Support,6,yes,Customer Support | Project Manager | Customer Support | Civil Engineer
CAND_0017014,Operations Manager,10,yes,Operations Manager | Graphic Designer | Graphic Designer
CAND_0017046,Project Manager,6,yes,Project Manager | Marketing Manager | Content Writer
CAND_0017053,Sales Executive,11,yes,Sales Executive | Content Writer | Graphic Designer | Marketing Manager
CAND_0017132,Mechanical Engineer,7,no,Mechanical Engineer | Graphic Designer | Mechanical Engineer
CAND_0017171,Analytics Engineer,4,no,Analytics Engineer | Backend Engineer | Data Analyst
CAND_0017180,Customer Support,10,yes,Customer Support
CAND_0017185,Civil Engineer,6,no,Civil Engineer | Business Analyst
CAND_0017192,HR Manager,8,yes,HR Manager | Operations Manager
CAND_0017216,Business Analyst,9,no,Business Analyst | Civil Engineer | HR Manager
CAND_0017243,HR Manager,8,yes,HR Manager | HR Manager | Operations Manager | Civil Engineer
CAND_0017254,Content Writer,6,yes,Content Writer
CAND_0017314,Graphic Designer,10,yes,Graphic Designer | Civil Engineer
CAND_0017362,Operations Manager,9,yes,Operations Manager | Project Manager | Marketing Manager
CAND_0017435,Content Writer,7,yes,Content Writer
CAND_0017495,Operations Manager,11,yes,Operations Manager | Accountant | Marketing Manager
CAND_0017518,Sales Executive,9,yes,Sales Executive | Mechanical Engineer | Mechanical Engineer
CAND_0017522,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0017552,Project Manager,11,yes,Project Manager | Operations Manager | Marketing Manager
CAND_0017557,Customer Support,6,yes,Customer Support | Civil Engineer | HR Manager | Business Analyst
CAND_0017565,Mechanical Engineer,5,no,Mechanical Engineer
CAND_0017595,Customer Support,6,yes,Customer Support | Business Analyst | Customer Support
CAND_0017814,Accountant,7,yes,Accountant | Accountant
CAND_0017831,Customer Support,7,yes,Customer Support | Project Manager
CAND_0017866,Content Writer,7,yes,Content Writer | Customer Support
CAND_0017959,Marketing Manager,7,yes,Marketing Manager | Marketing Manager | Sales Executive | Marketing Manager
CAND_0018066,Sales Executive,8,yes,Sales Executive | Marketing Manager | Civil Engineer | HR Manager
CAND_0018120,Civil Engineer,10,no,Civil Engineer | Civil Engineer | Marketing Manager
CAND_0018133,Operations Manager,9,yes,Operations Manager | Business Analyst | Content Writer
CAND_0018153,Business Analyst,10,no,Business Analyst | Mechanical Engineer | Mechanical Engineer | Marketing Manager
CAND_0018258,Content Writer,10,yes,Content Writer | Customer Support | Operations Manager
CAND_0018260,Sales Executive,7,yes,Sales Executive | Mechanical Engineer
CAND_0018268,Business Analyst,6,no,Business Analyst | Content Writer
CAND_0018288,Sales Executive,10,yes,Sales Executive | Civil Engineer
CAND_0018344,Accountant,6,yes,Accountant | Sales Executive | Content Writer | Business Analyst
CAND_0018371,Project Manager,6,yes,Project Manager | Mechanical Engineer
CAND_0018415,Operations Manager,10,yes,Operations Manager | Graphic Designer | Sales Executive
CAND_0018435,Project Manager,6,yes,Project Manager
CAND_0018536,Customer Support,6,yes,Customer Support | Operations Manager | Graphic Designer | Marketing Manager
CAND_0018548,Graphic Designer,7,yes,Graphic Designer
CAND_0018613,Senior Software Engineer (ML),4,no,Senior Software Engineer (ML) | Senior Software Engineer (ML)
CAND_0018652,Project Manager,6,yes,Project Manager | Business Analyst | Business Analyst
CAND_0018688,Sales Executive,9,yes,Sales Executive | Business Analyst | HR Manager
CAND_0018735,Marketing Manager,11,yes,Marketing Manager | Accountant | Accountant | Content Writer
CAND_0018754,Sales Executive,9,yes,Sales Executive | Graphic Designer | Civil Engineer
CAND_0018763,Project Manager,9,yes,Project Manager
CAND_0018833,Business Analyst,6,no,Business Analyst | Project Manager | HR Manager | Customer Support
CAND_0018851,Business Analyst,5,no,Business Analyst | Graphic Designer
CAND_0018882,HR Manager,10,yes,HR Manager | Civil Engineer
CAND_0018887,Graphic Designer,10,yes,Graphic Designer | Marketing Manager | Business Analyst
CAND_0018914,Civil Engineer,10,no,Civil Engineer | HR Manager | Business Analyst | Content Writer
CAND_0018924,Mechanical Engineer,7,no,Mechanical Engineer | HR Manager | Operations Manager
CAND_0019025,Graphic Designer,6,yes,Graphic Designer | Mechanical Engineer
CAND_0019104,Project Manager,10,yes,Project Manager | HR Manager
CAND_0019105,HR Manager,7,yes,HR Manager
CAND_0019183,Civil Engineer,10,no,Civil Engineer | Mechanical Engineer | Accountant
CAND_0019184,Operations Manager,10,yes,Operations Manager
CAND_0019222,Business Analyst,7,no,Business Analyst | Graphic Designer | Operations Manager | Accountant
CAND_0019239,Project Manager,5,yes,Project Manager | Accountant | Business Analyst
CAND_0019249,Sales Executive,7,yes,Sales Executive | Operations Manager
CAND_0019294,Sales Executive,11,yes,Sales Executive
CAND_0019296,HR Manager,7,yes,HR Manager | Project Manager | Graphic Designer | Business Analyst
CAND_0019384,Business Analyst,9,no,Business Analyst | Graphic Designer | Civil Engineer | Marketing Manager
CAND_0019389,Content Writer,11,yes,Content Writer | Mechanical Engineer
CAND_0019450,Sales Executive,9,yes,Sales Executive | Project Manager | Marketing Manager | Mechanical Engineer
CAND_0019573,Accountant,8,yes,Accountant
CAND_0019583,Customer Support,6,yes,Customer Support | Content Writer | Content Writer | Mechanical Engineer
CAND_0019608,Civil Engineer,7,no,Civil Engineer | Operations Manager | Sales Executive
CAND_0019684,Operations Manager,10,yes,Operations Manager
CAND_0019691,Customer Support,9,yes,Customer Support
CAND_0019696,Civil Engineer,10,no,Civil Engineer
CAND_0019753,HR Manager,10,yes,HR Manager | Marketing Manager
CAND_0019783,Civil Engineer,9,no,Civil Engineer | Marketing Manager | Content Writer | Project Manager
CAND_0019803,Project Manager,10,yes,Project Manager | Sales Executive | Accountant
CAND_0019824,Graphic Designer,10,yes,Graphic Designer | Accountant
CAND_0019848,Operations Manager,5,yes,Operations Manager | HR Manager
CAND_0019910,Operations Manager,9,yes,Operations Manager | Content Writer
CAND_0019968,Graphic Designer,11,yes,Graphic Designer | Operations Manager | Sales Executive
CAND_0019978,Sales Executive,7,yes,Sales Executive | Sales Executive
CAND_0020007,Mechanical Engineer,8,no,Mechanical Engineer | Marketing Manager
CAND_0020009,Accountant,10,yes,Accountant | Content Writer
CAND_0020019,Sales Executive,10,yes,Sales Executive | Content Writer | Sales Executive | Mechanical Engineer
CAND_0020049,Senior Software Engineer (ML),5,no,Senior Software Engineer (ML) | AI Research Engineer
CAND_0020110,Project Manager,7,yes,Project Manager | Mechanical Engineer | Operations Manager
CAND_0020179,Project Manager,9,yes,Project Manager | Sales Executive | Operations Manager | Operations Manager
CAND_0020182,Customer Support,9,yes,Customer Support | Graphic Designer | Mechanical Engineer
CAND_0020231,Graphic Designer,8,yes,Graphic Designer | Business Analyst
CAND_0020270,Content Writer,10,yes,Content Writer | Content Writer | Operations Manager | Mechanical Engineer
CAND_0020278,HR Manager,9,yes,HR Manager | HR Manager
CAND_0020303,Project Manager,7,yes,Project Manager
CAND_0020311,Customer Support,8,yes,Customer Support
CAND_0020332,Content Writer,6,yes,Content Writer | Business Analyst
CAND_0020344,Computer Vision Engineer,4,no,Computer Vision Engineer | Senior Software Engineer (ML)
CAND_0020350,AI Engineer,5,no,AI Engineer | AI Engineer
CAND_0020443,HR Manager,7,yes,HR Manager | HR Manager | Graphic Designer | Accountant
CAND_0020451,Operations Manager,7,yes,Operations Manager
CAND_0020482,Customer Support,8,yes,Customer Support | Sales Executive | Business Analyst | HR Manager
CAND_0020498,Customer Support,10,yes,Customer Support | Graphic Designer | Marketing Manager
CAND_0020516,HR Manager,7,yes,HR Manager | Marketing Manager
CAND_0020524,Civil Engineer,9,no,Civil Engineer | Civil Engineer | Accountant | Marketing Manager
CAND_0020555,Graphic Designer,7,yes,Graphic Designer | Graphic Designer
CAND_0020570,Marketing Manager,7,yes,Marketing Manager | Operations Manager | Business Analyst | Content Writer
CAND_0020623,HR Manager,6,yes,HR Manager
CAND_0020631,Project Manager,7,yes,Project Manager | Marketing Manager | Graphic Designer
CAND_0020635,Sales Executive,7,yes,Sales Executive | Customer Support
CAND_0020685,Accountant,9,yes,Accountant
CAND_0020723,Operations Manager,10,yes,Operations Manager | Project Manager | Sales Executive | Mechanical Engineer
CAND_0020815,Content Writer,9,yes,Content Writer
CAND_0020903,Project Manager,9,yes,Project Manager | Content Writer | HR Manager | Graphic Designer
